	A	Eb	Ebuo	Es	R0	V	asph	b	c	dimA	dimEbuo	dimEs	entropy	geo	ico	r0	sFace	sVert	tag
172	3.280305394899997	215.5728634660135	0.493501332922512	0.0010938603259013791	0.5	0.5228957392905709	0.0019812868342457975	0.1	0.0	5.054026826691843	1.1714799479353966	0.001685330713522785	2.0994911631335227	<geo_obj.Geo instance at 0x7f15098d3a70>	1	0.04	0.12005376	0.84710796	_i1_R0.5_b0.1
173	7.233145884599964	98.36971116294048	2.531098376484238	0.0029978787177621317	0.75	1.7661031114913461	0.001178240734854015	0.25	0.0	4.950508995333077	1.1856439358268709	0.0020518078573248384	5.4464122905108345	<geo_obj.Geo instance at 0x7f1566c37c68>	5	0.04	0.20003936	0.71379863	_i5_R0.75_b0.25
174	3.280305394899997	215.5728634660135	0.493501332922512	0.00021242184196284002	0.5	0.5228957392905709	0.0019812868342457975	0.04	0.0	5.054026826691843	1.1714799479353966	0.00032728223705165654	0.8397964652534091	<geo_obj.Geo instance at 0x7f156439d170>	1	0.04	0.0480215	0.96716171	_i1_R0.5_b0.04
175	3.280305394899997	215.5728634660135	0.493501332922512	0.0001099885499961519	0.5	0.5228957392905709	0.0019812868342457975	0.005	0.0	5.054026826691843	1.1714799479353966	0.00016946138099633722	0.10497455815667614	<geo_obj.Geo instance at 0x7f1585c271b8>	1	0.04	0.00600269	1.03719307	_i1_R0.5_b0.005
176	7.068727860199967	50.87858665938653	2.6510117998938076	0.004101785953818113	0.75	1.7673163493580553	8.829999682086828e-09	0.6	0.0	4.835763637824415	1.2406785315224207	0.002806058990797171	13.057593380329465	<geo_obj.Geo instance at 0x7f1585c27320>	12	0.04	0.47998458	0.24722328	_i12_R0.75_b0.6
177	3.141656823699989	50.878586596750274	0.5236566494580142	0.0026865515037352615	0.5	0.5236492881894261	8.829999682086838e-09	0.45	0.0	4.835763636256422	1.2406785275092678	0.004135247354417475	9.428276437512084	<geo_obj.Geo instance at 0x7f153eda1b48>	12	0.04	0.53998266	0.14722649	_i12_R0.5_b0.45
178	7.068727860199967	50.87858665938653	2.6510117998938076	0.00326213498833324	0.75	1.7673163493580553	8.829999682086828e-09	0.46	0.0	4.835763637824415	1.2406785315224207	0.0022316481933158474	10.010821591585923	<geo_obj.Geo instance at 0x7f15e6028128>	12	0.04	0.36798818	0.43388394	_i12_R0.75_b0.46
179	51.435704058599775	98.36971119106072	127.99233280291708	0.013337548137615915	2.0	33.49054788633787	0.0011782407348540221	0.2	0.0	4.950508994959102	1.1856439368889933	0.0012836929762008017	4.749461533575771	<geo_obj.Geo instance at 0x7f153edb17a0>	5	0.04	0.06001181	0.94717787	_i5_R2.0_b0.2
180	12.858926022399974	98.36971128548124	7.999520807875845	0.0032556849635697097	1.0	4.186318488389134	0.0011782407348540221	0.25	0.0	4.950508995895457	1.1856439370486302	0.001253393764912982	5.590253326840415	<geo_obj.Geo instance at 0x7f1542fe6050>	5	0.04	0.15002952	0.79714836	_i5_R1.0_b0.25
181	3.2147314970999936	98.36971098140731	0.499970047024628	0.002018386189206214	0.5	0.5232898096642215	0.0011782407348540221	0.2	0.0	4.950508991537333	1.1856439330077642	0.0031082032782750115	4.194943788719539	<geo_obj.Geo instance at 0x7f153f0a9050>	5	0.04	0.24004723	0.64711884	_i5_R0.5_b0.2
182	3.141656823699989	50.878586596750274	0.5236566494580142	0.0018230159727885696	0.5	0.5236492881894261	8.829999682086838e-09	0.4	0.0	4.835763636256422	1.2406785275092678	0.0028060589823248757	8.38069016667741	<geo_obj.Geo instance at 0x7f153f0a89e0>	12	0.04	0.47998458	0.24722328	_i12_R0.5_b0.4
183	0.8036828693999982	98.36970874887902	0.031248128114397075	0.0003367663107020274	0.25	0.06541122578623036	0.0011782407348540221	0.005	0.0	4.950508982790295	1.1856439498553428	0.002074406099356306	0.09794212288205989	<geo_obj.Geo instance at 0x7f144a13fa28>	5	0.04	0.01200236	1.02719362	_i5_R0.25_b0.005
184	3.2147314970999936	98.36971098140731	0.499970047024628	0.0006701989532246806	0.5	0.5232898096642215	0.0011782407348540221	0.088	0.0	4.950508991537333	1.1856439330077642	0.0010320693803046064	1.845775267036597	<geo_obj.Geo instance at 0x7f144d1917e8>	5	0.04	0.10562078	0.87116292	_i5_R0.5_b0.088
185	7.233145884599964	98.36971116294048	2.531098376484238	0.0029044665524812145	0.75	1.7661031114913461	0.001178240734854015	0.02	0.0	4.950508995333077	1.1856439358268709	0.0019878747123455156	0.43571298324086677	<geo_obj.Geo instance at 0x7f14cea3df38>	5	0.04	0.01600315	1.02052564	_i5_R0.75_b0.02
186	0.7854142032999979	50.878586425380966	0.03272854015590382	0.0007493317766561158	0.25	0.06545616080489232	8.829999682086838e-09	0.1	0.0	4.835763630870037	1.2406785165400611	0.004613605582613589	1.9565431052231448	<geo_obj.Geo instance at 0x7f14bee502d8>	12	0.04	0.23999229	0.64721041	_i12_R0.25_b0.1
187	51.435704058599775	98.36971119106072	127.99233280291708	0.024484458601578354	2.0	33.49054788633787	0.0011782407348540221	0.0	0.0	4.950508994959102	1.1856439368889933	0.0023565446368873345	0.0	<geo_obj.Geo instance at 0x7f14bee4f6c8>	5	0.04	0.0	1.04719755	_i5_R2.0_b0.0
188	3.280305394899997	215.5728634660135	0.493501332922512	0.00010761501135944453	0.5	0.5228957392905709	0.0019812868342457975	0.007	0.0	5.054026826691843	1.1714799479353966	0.00016580442638389195	0.1469643814193466	<geo_obj.Geo instance at 0x7f14bda6c710>	1	0.04	0.00840376	1.03319128	_i1_R0.5_b0.007
189	51.435704058599775	98.36971119106072	127.99233280291708	0.0229748246077234	2.0	33.49054788633787	0.0011782407348540221	0.02	0.0	4.950508994959102	1.1856439368889933	0.002211247575197256	0.47494615335757706	<geo_obj.Geo instance at 0x7f14b00d6c68>	5	0.04	0.00600118	1.03719558	_i5_R2.0_b0.02
190	50.266509183800146	50.87858662017699	134.05610268135874	0.0855218595176405	2.0	33.513554447184184	8.829999682086838e-09	0.5	0.0	4.835763636404541	1.2406785312462383	0.008227416327258834	11.86215706951241	<geo_obj.Geo instance at 0x7f14833b55f0>	12	0.04	0.14999518	0.79720559	_i12_R2.0_b0.5
191	7.233145884599964	98.36971116294048	2.531098376484238	0.003300225831181895	0.75	1.7661031114913461	0.001178240734854015	0.005	0.0	4.950508995333077	1.1856439358268709	0.002258740238971432	0.10892824581021669	<geo_obj.Geo instance at 0x7f14858e6cb0>	5	0.04	0.00400079	1.04052957	_i5_R0.75_b0.005
192	50.266509183800146	50.87858662017699	134.05610268135874	0.16147433759663657	2.0	33.513554447184184	8.829999682086838e-09	0.1	0.0	4.835763636404541	1.2406785312462383	0.015534234277282536	2.3724314139024822	<geo_obj.Geo instance at 0x7f149a1309e0>	12	0.04	0.02999904	0.99719916	_i12_R2.0_b0.1
193	0.7854142032999979	50.878586425380966	0.03272854015590382	0.0010033346680757829	0.25	0.06545616080489232	8.829999682086838e-09	0.25	0.0	4.835763630870037	1.2406785165400611	0.006177491159551513	4.8913577630578615	<geo_obj.Geo instance at 0x7f14a8d17b48>	12	0.04	0.59998073	0.04722971	_i12_R0.25_b0.25
194	13.12122158500002	215.57286260104635	7.896021319786214	0.0004661125112949282	1.0	4.183165915855777	0.0019812868342457975	0.04	0.0	5.0540268275385065	1.171479946328968	0.00017953702873434922	0.8952482397146667	<geo_obj.Geo instance at 0x7f146c8c6d40>	1	0.04	0.02401075	1.00717963	_i1_R1.0_b0.04
195	12.858926022399974	98.36971128548124	7.999520807875845	0.0027364644913908673	1.0	4.186318488389134	0.0011782407348540221	0.2	0.0	4.950508995895457	1.1856439370486302	0.0010535010511749253	4.472202661472332	<geo_obj.Geo instance at 0x7f14a8d161b8>	5	0.04	0.12002362	0.8471582	_i5_R1.0_b0.2
196	52.48488631989996	215.57286268356538	126.33634101717469	0.0018214319741827348	2.0	33.46532731463079	0.0019812868342457975	0.075	0.0	5.054026826832838	1.1714799459773644	0.00017539460797651177	1.782562526520269	<geo_obj.Geo instance at 0x7f14a4749998>	1	0.04	0.02251008	1.00968075	_i1_R2.0_b0.075
197	12.566627304599944	50.878586650003555	8.378506418389128	0.008039549840084478	1.0	4.189194308781637	8.829999682086838e-09	0.5	0.0	4.835763637513993	1.2406785302266363	0.0030936990360517108	11.169009889296627	<geo_obj.Geo instance at 0x7f146ba7be18>	12	0.04	0.29999037	0.54721363	_i12_R1.0_b0.5
198	12.858926022399974	98.36971128548124	7.999520807875845	0.002762349666781208	1.0	4.186318488389134	0.0011782407348540221	0.15	0.0	4.950508995895457	1.1856439370486302	0.0010634664863447823	3.3541519961042487	<geo_obj.Geo instance at 0x7f14b55e6248>	5	0.04	0.09001771	0.89716804	_i5_R1.0_b0.15
199	3.280305394899997	215.5728634660135	0.493501332922512	0.00010929538935221674	0.5	0.5228957392905709	0.0019812868342457975	0.016	0.0	5.054026826691843	1.1714799479353966	0.00016839341564923814	0.33591858610136366	<geo_obj.Geo instance at 0x7f14b47bde60>	1	0.04	0.0192086	1.01518322	_i1_R0.5_b0.016
200	7.233145884599964	98.36971116294048	2.531098376484238	0.0031628163107754108	0.75	1.7661031114913461	0.001178240734854015	0.01	0.0	4.950508995333077	1.1856439358268709	0.002164694428521927	0.21785649162043338	<geo_obj.Geo instance at 0x7f1476e49a70>	5	0.04	0.00800157	1.03386159	_i5_R0.75_b0.01
201	13.12122158500002	215.57286260104635	7.896021319786214	0.0004249583978427051	1.0	4.183165915855777	0.0019812868342457975	0.025	0.0	5.0540268275385065	1.171479946328968	0.0001636853039460967	0.5595301498216667	<geo_obj.Geo instance at 0x7f14810876c8>	1	0.04	0.01500672	1.02218635	_i1_R1.0_b0.025
202	0.7854142032999979	50.878586425380966	0.03272854015590382	0.0004669714431573729	0.25	0.06545616080489232	8.829999682086838e-09	0.13	0.0	4.835763630870037	1.2406785165400611	0.0028751243763958105	2.543506036790088	<geo_obj.Geo instance at 0x7f1521e3b5a8>	12	0.04	0.31198998	0.52721427	_i12_R0.25_b0.13
203	7.068727860199967	50.87858665938653	2.6510117998938076	0.0033853214225931247	0.75	1.7673163493580553	8.829999682086828e-09	0.55	0.0	4.835763637824415	1.2406785315224207	0.0023159208504683814	11.969460598635344	<geo_obj.Geo instance at 0x7f14cd2323f8>	12	0.04	0.43998587	0.3138878	_i12_R0.75_b0.55
204	0.8200763487000023	215.57286121753677	0.03084383330541549	2.6560214454937637e-05	0.25	0.06536196742095314	0.0019812868342457975	0.0045	0.0	5.054026826041281	1.1714799476200881	0.00016368724274691893	0.08823877771583184	<geo_obj.Geo instance at 0x7f14cd23a248>	1	0.04	0.01080484	1.02918949	_i1_R0.25_b0.0045
205	0.8200763487000023	215.57286121753677	0.03084383330541549	2.6466417950311455e-05	0.25	0.06536196742095314	0.0019812868342457975	0.0055	0.0	5.054026826041281	1.1714799476200881	0.00016310918675088747	0.1078473949860167	<geo_obj.Geo instance at 0x7f1487c0e8c0>	1	0.04	0.01320591	1.0251877	_i1_R0.25_b0.0055
206	7.068727860199967	50.87858665938653	2.6510117998938076	0.017751983883134703	0.75	1.7673163493580553	8.829999682086828e-09	0.1	0.0	4.835763637824415	1.2406785315224207	0.012144249978082958	2.1762655633882444	<geo_obj.Geo instance at 0x7f144d197a70>	12	0.04	0.07999743	0.91386851	_i12_R0.75_b0.1
207	13.12122158500002	215.57286260104635	7.896021319786214	0.00048119004877447	1.0	4.183165915855777	0.0019812868342457975	0.0	0.0	5.0540268275385065	1.171479946328968	0.00018534458852755744	0.0	<geo_obj.Geo instance at 0x7f1543e15d40>	1	0.04	0.0	1.04719755	_i1_R1.0_b0.0
208	3.141656823699989	50.878586596750274	0.5236566494580142	0.0013937405370032145	0.5	0.5236492881894261	8.829999682086838e-09	0.327	0.0	4.835763636256422	1.2406785275092678	0.0021453010896584986	6.851214211258782	<geo_obj.Geo instance at 0x7f1547d56ea8>	12	0.04	0.3923874	0.39321858	_i12_R0.5_b0.327
